Age,Account_balance,Personal_loan_ind,Home_loan_ind,Prime_Customer_ind,Overall_Satisfaction
21,49538,0,1,0,Satisfied
75,33955,0,0,0,Dis Satisfied
44,14936,0,1,0,Dis Satisfied
52,36021,0,0,0,Dis Satisfied
48,39701,0,0,0,Satisfied
42,36036,1,0,1,Satisfied
24,71051,0,0,0,Satisfied
41,8095,0,0,0,Dis Satisfied
44,87779,0,0,1,Satisfied
38,17937,1,0,1,Dis Satisfied
71,12003,1,1,0,Dis Satisfied
44,78775,1,0,1,Satisfied
30,79440,0,1,1,Satisfied
35,35018,0,1,1,Satisfied
25,37572,1,1,0,Satisfied
61,30038,1,0,1,Satisfied
46,21979,1,0,0,Satisfied
47,21911,0,0,0,Satisfied
24,37003,0,1,1,Satisfied
42,53982,0,0,1,Satisfied
31,61648,1,1,1,Satisfied
28,75386,1,1,1,Satisfied
68,6076,0,1,0,Satisfied
65,13069,1,0,0,Satisfied
42,74699,0,1,1,Satisfied
33,55744,0,1,1,Satisfied
50,19966,0,1,0,Satisfied
43,67158,0,1,1,Satisfied
24,39275,1,0,1,Satisfied
52,29963,1,0,1,Dis Satisfied
33,34993,1,0,1,Satisfied
28,45265,1,1,1,Satisfied
40,36037,0,1,1,Dis Satisfied
69,5960,1,1,1,Dis Satisfied
47,11999,1,1,1,Dis Satisfied
32,83337,1,1,1,Satisfied
38,34079,0,0,1,Dis Satisfied
46,11007,1,0,0,Dis Satisfied
48,44755,1,1,1,Dis Satisfied
36,37091,1,1,1,Dis Satisfied
27,50216,1,1,1,Satisfied
40,8000,1,1,0,Dis Satisfied
43,13923,1,1,0,Dis Satisfied
32,8098,0,1,1,Dis Satisfied
19,47539,0,0,1,Satisfied
64,18010,0,1,1,Dis Satisfied
37,65589,1,0,1,Satisfied
57,27986,0,0,1,Dis Satisfied
28,53628,1,0,1,Satisfied
40,8936,0,1,0,Dis Satisfied
35,96607,0,0,0,Satisfied
26,92111,1,0,1,Satisfied
66,11968,1,1,1,Dis Satisfied
34,29963,1,1,1,Satisfied
65,8098,1,1,0,Dis Satisfied
57,10056,1,0,1,Dis Satisfied
55,37016,0,1,1,Dis Satisfied
49,23923,0,0,0,Dis Satisfied
39,50205,1,1,0,Satisfied
28,86678,0,0,1,Satisfied
40,33104,0,0,1,Dis Satisfied
41,93819,0,0,1,Satisfied
21,52398,0,1,1,Satisfied
63,23059,1,0,1,Dis Satisfied
47,39025,0,0,0,Dis Satisfied
58,21915,0,1,0,Dis Satisfied
72,12101,1,0,0,Dis Satisfied
54,32921,0,0,1,Dis Satisfied
37,7047,1,1,0,Dis Satisfied
46,84404,1,0,1,Satisfied
30,57988,1,1,1,Satisfied
39,12967,0,0,0,Satisfied
70,33000,0,1,0,Satisfied
51,33957,0,0,1,Satisfied
42,26021,0,0,1,Satisfied
25,50083,0,0,1,Satisfied
48,98437,0,0,1,Satisfied
43,32115,1,0,1,Satisfied
68,38938,1,1,1,Satisfied
30,64843,1,1,1,Satisfied
41,12015,0,1,0,Satisfied
30,74012,0,1,1,Satisfied
67,22110,0,1,0,Satisfied
62,27113,1,1,0,Satisfied
44,67195,1,1,1,Satisfied
30,84332,0,1,1,Satisfied
32,13970,0,0,0,Dis Satisfied
31,45472,1,1,1,Satisfied
24,102962,0,0,1,Satisfied
50,69320,1,1,1,Satisfied
66,32954,1,0,1,Dis Satisfied
26,71682,1,1,1,Satisfied
50,5094,1,1,0,Dis Satisfied
63,21046,0,0,1,Dis Satisfied
33,79707,0,0,1,Satisfied
34,24955,0,0,1,Dis Satisfied
57,27991,0,0,0,Dis Satisfied
48,72213,1,1,1,Satisfied
42,59157,1,0,1,Satisfied
46,19108,1,0,0,Dis Satisfied
42,18914,1,0,0,Dis Satisfied
46,8952,1,0,0,Dis Satisfied
20,34010,0,1,1,Satisfied
54,22021,0,1,0,Dis Satisfied
46,15949,0,0,0,Dis Satisfied
39,19982,0,1,0,Dis Satisfied
53,17079,0,1,1,Dis Satisfied
34,34094,1,1,1,Dis Satisfied
41,29080,1,1,1,Dis Satisfied
36,38034,0,1,0,Dis Satisfied
42,35107,0,0,0,Dis Satisfied
36,34108,1,0,1,Dis Satisfied
47,7981,0,1,0,Dis Satisfied
28,61758,0,1,1,Satisfied
38,73810,0,0,1,Satisfied
22,74528,1,0,1,Satisfied
41,8971,0,0,0,Dis Satisfied
57,28971,1,1,0,Dis Satisfied
63,16988,1,0,0,Dis Satisfied
35,16969,1,0,0,Dis Satisfied
58,26928,0,1,1,Dis Satisfied
28,36976,1,0,1,Satisfied
30,71273,1,0,1,Satisfied
42,64496,0,1,0,Satisfied
30,36952,0,1,1,Satisfied
62,5091,0,0,1,Dis Satisfied
42,95615,0,0,1,Satisfied
55,16965,1,0,0,Dis Satisfied
36,15073,1,1,1,Dis Satisfied
70,6091,0,0,0,Dis Satisfied
32,65302,0,1,1,Satisfied
38,44159,0,1,1,Satisfied
43,98905,1,0,1,Satisfied
45,79947,0,1,1,Satisfied
36,67835,1,0,1,Satisfied
37,34060,0,0,1,Dis Satisfied
44,79931,0,1,0,Satisfied
62,7074,1,0,0,Dis Satisfied
23,33097,1,1,0,Satisfied
69,38064,0,0,1,Dis Satisfied
53,26028,1,1,1,Dis Satisfied
41,72215,1,1,1,Satisfied
47,32048,1,0,1,Dis Satisfied
39,36036,1,1,1,Satisfied
44,59557,0,0,0,Satisfied
57,18011,1,0,1,Dis Satisfied
46,27976,0,1,1,Dis Satisfied
60,25060,0,0,1,Dis Satisfied
52,7080,0,1,1,Dis Satisfied
43,30096,0,1,0,Dis Satisfied
34,37296,0,0,1,Satisfied
52,17970,1,0,0,Dis Satisfied
35,69025,0,0,1,Satisfied
36,34958,0,0,0,Satisfied
37,18082,1,0,0,Dis Satisfied
41,31925,0,1,0,Satisfied
72,12070,0,1,0,Satisfied
46,21916,0,0,0,Satisfied
24,62866,0,0,1,Satisfied
20,47528,0,1,0,Satisfied
38,26990,1,0,1,Satisfied
52,20043,0,1,1,Satisfied
38,20931,1,0,0,Satisfied
67,4984,1,1,0,Dis Satisfied
69,4991,1,1,1,Satisfied
37,68747,0,1,1,Satisfied
38,44259,0,0,1,Satisfied
35,81966,0,0,1,Satisfied
56,21048,0,0,1,Satisfied
36,36970,1,1,0,Satisfied
57,21964,0,1,1,Dis Satisfied
22,84992,1,1,1,Satisfied
73,18910,1,1,0,Dis Satisfied
71,23063,0,0,0,Dis Satisfied
42,100759,1,1,1,Satisfied
49,67612,0,0,1,Satisfied
68,30116,1,0,0,Dis Satisfied
41,68310,0,0,1,Satisfied
47,21084,0,1,0,Dis Satisfied
67,15964,0,1,0,Dis Satisfied
65,39027,1,1,0,Dis Satisfied
34,40365,0,1,1,Satisfied
40,11063,0,1,1,Dis Satisfied
71,8971,1,1,1,Dis Satisfied
39,94976,1,0,1,Satisfied
53,37054,1,1,0,Dis Satisfied
48,35058,0,1,0,Dis Satisfied
47,60391,1,1,0,Satisfied
27,61825,1,0,0,Satisfied
46,59778,0,0,1,Satisfied
71,26112,1,1,0,Dis Satisfied
44,16922,0,0,1,Dis Satisfied
32,35117,0,0,1,Dis Satisfied
37,30991,0,1,1,Satisfied
33,33949,0,0,1,Satisfied
53,11971,0,1,0,Dis Satisfied
46,55860,0,0,1,Satisfied
38,90076,1,0,1,Satisfied
46,29054,1,1,0,Dis Satisfied
67,33935,1,0,1,Dis Satisfied
62,15085,0,0,1,Dis Satisfied
69,21055,1,1,1,Dis Satisfied
63,11933,1,1,1,Dis Satisfied
34,51003,0,0,0,Satisfied
62,24988,0,0,1,Dis Satisfied
40,34021,1,1,1,Satisfied
21,81238,0,1,1,Satisfied
35,41612,0,1,0,Satisfied
45,79511,0,1,1,Satisfied
40,58037,1,0,1,Satisfied
47,67213,0,0,1,Satisfied
24,63345,1,0,0,Satisfied
33,64379,1,1,0,Satisfied
49,9043,0,1,1,Dis Satisfied
63,14050,0,0,1,Dis Satisfied
56,26006,1,1,0,Satisfied
32,89616,0,0,1,Satisfied
40,85611,1,0,1,Satisfied
47,17971,0,0,0,Dis Satisfied
58,22988,1,0,0,Satisfied
48,86876,0,0,1,Satisfied
34,44567,0,0,0,Satisfied
46,91321,1,0,1,Satisfied
75,38010,0,1,0,Satisfied
40,37041,1,0,1,Satisfied
71,39067,0,0,1,Satisfied
39,43375,0,1,1,Satisfied
46,30975,1,0,0,Satisfied
21,99359,1,0,1,Satisfied
48,11017,0,0,0,Dis Satisfied
44,10097,0,1,1,Satisfied
41,17013,0,1,1,Dis Satisfied
47,4917,1,1,0,Dis Satisfied
36,38629,0,1,0,Satisfied
26,35003,1,1,1,Satisfied
38,25098,0,1,0,Dis Satisfied
42,23049,0,0,0,Dis Satisfied
34,48061,0,1,1,Satisfied
42,16059,0,1,0,Dis Satisfied
46,38095,1,0,0,Dis Satisfied
38,13027,1,0,0,Dis Satisfied
64,13009,1,1,0,Dis Satisfied
32,8925,1,1,1,Dis Satisfied
40,55148,0,0,1,Satisfied
39,30948,0,1,0,Dis Satisfied
32,94723,1,1,1,Satisfied
55,16960,1,0,1,Dis Satisfied
72,19050,0,1,1,Dis Satisfied
74,6034,1,1,0,Dis Satisfied
68,9077,1,1,1,Dis Satisfied
40,37074,1,0,1,Satisfied
34,16935,0,0,0,Dis Satisfied
33,82730,1,1,0,Satisfied
48,27058,0,1,0,Dis Satisfied
47,54647,0,1,1,Satisfied
48,33930,1,1,0,Dis Satisfied
32,33931,1,1,1,Satisfied
44,46875,0,0,1,Satisfied
55,34050,0,0,0,Dis Satisfied
40,62609,0,1,1,Satisfied
38,26962,0,1,0,Dis Satisfied
40,76598,0,0,0,Satisfied
36,84822,0,0,1,Satisfied
26,69410,1,1,0,Satisfied
69,27108,0,0,0,Dis Satisfied
56,19032,1,1,0,Dis Satisfied
43,90746,0,1,1,Satisfied
67,31094,1,0,0,Dis Satisfied
21,81650,0,0,0,Satisfied
73,44226,0,1,1,Dis Satisfied
25,51287,0,1,1,Satisfied
44,46087,0,1,1,Satisfied
66,12980,1,0,0,Dis Satisfied
37,32992,1,0,1,Dis Satisfied
40,79625,1,1,1,Satisfied
29,105932,1,1,0,Satisfied
37,6037,0,0,1,Dis Satisfied
60,24057,1,0,1,Dis Satisfied
63,25997,1,1,0,Dis Satisfied
26,92957,0,1,1,Satisfied
24,81359,0,1,1,Satisfied
49,30042,0,1,0,Dis Satisfied
73,24914,0,1,1,Dis Satisfied
51,4994,0,0,0,Dis Satisfied
70,32008,0,1,0,Dis Satisfied
69,10911,0,0,1,Dis Satisfied
32,23992,1,0,0,Dis Satisfied
26,58854,0,1,1,Satisfied
34,11913,1,1,1,Dis Satisfied
53,7080,0,0,0,Dis Satisfied
28,104371,0,0,1,Satisfied
56,7977,1,0,1,Dis Satisfied
37,40816,1,0,1,Satisfied
47,43407,0,1,1,Satisfied
44,82214,0,0,1,Satisfied
48,50680,1,1,0,Satisfied
40,10916,1,1,0,Dis Satisfied
46,49539,0,1,1,Satisfied
58,26055,0,0,1,Dis Satisfied
46,16986,1,1,1,Dis Satisfied
44,59258,0,1,1,Satisfied
28,36991,0,1,1,Satisfied
23,39930,1,1,1,Satisfied
61,19927,1,1,1,Dis Satisfied
35,16075,1,1,1,Dis Satisfied
21,105258,1,0,1,Satisfied
34,31930,0,0,1,Dis Satisfied
28,38120,0,1,0,Satisfied
29,44871,0,1,1,Satisfied
29,38938,1,1,1,Satisfied
39,93071,0,0,1,Satisfied
45,57220,0,1,0,Satisfied
22,76235,1,0,0,Satisfied
61,16069,1,0,1,Dis Satisfied
70,48741,1,0,1,Dis Satisfied
46,82578,0,0,0,Satisfied
41,100754,1,1,1,Satisfied
45,71765,1,0,1,Satisfied
27,71834,0,0,1,Satisfied
23,56456,1,0,1,Satisfied
57,33979,1,1,1,Dis Satisfied
63,36107,0,0,1,Dis Satisfied
31,31033,0,1,1,Satisfied
37,7988,0,0,0,Dis Satisfied
37,5076,0,1,1,Dis Satisfied
37,91102,0,1,1,Satisfied
39,89500,0,0,1,Satisfied
64,7993,0,0,0,Dis Satisfied
27,39800,1,1,0,Satisfied
25,68660,1,0,1,Satisfied
27,96768,0,1,1,Satisfied
51,7942,1,0,0,Dis Satisfied
42,70238,1,0,1,Satisfied
66,15932,0,0,1,Dis Satisfied
64,9908,0,0,0,Dis Satisfied
31,59392,1,1,1,Satisfied
72,10080,1,0,0,Dis Satisfied
62,9013,1,0,1,Dis Satisfied
34,101196,1,0,1,Satisfied
36,65445,1,1,1,Satisfied
50,17003,0,0,0,Dis Satisfied
31,49653,0,1,1,Satisfied
27,86117,0,0,1,Satisfied
67,6946,0,0,0,Dis Satisfied
59,24991,1,0,0,Dis Satisfied
42,32074,1,0,1,Dis Satisfied
69,25059,0,0,0,Dis Satisfied
32,15048,0,1,0,Dis Satisfied
56,11937,1,1,0,Dis Satisfied
32,48718,0,1,0,Satisfied
29,45607,1,1,1,Satisfied
60,24002,0,1,1,Dis Satisfied
56,9943,0,1,1,Dis Satisfied
72,10078,1,1,1,Dis Satisfied
45,19045,0,0,1,Dis Satisfied
57,26920,0,1,0,Dis Satisfied
60,29949,1,0,0,Dis Satisfied
45,71130,1,1,1,Satisfied
36,83780,1,1,1,Satisfied
62,37027,0,1,1,Dis Satisfied
32,52666,1,0,1,Satisfied
67,27008,0,1,0,Dis Satisfied
24,30091,1,0,1,Satisfied
22,49265,0,1,0,Satisfied
25,94130,1,1,1,Satisfied
20,89493,0,0,1,Satisfied
31,53787,0,0,1,Satisfied
57,5009,0,0,1,Dis Satisfied
72,39119,1,0,1,Dis Satisfied
39,29939,1,0,0,Satisfied
40,24042,1,0,0,Dis Satisfied
40,11065,0,0,0,Dis Satisfied
29,61601,0,0,1,Satisfied
39,76141,1,0,0,Satisfied
32,28990,1,1,1,Dis Satisfied
34,5959,0,1,0,Dis Satisfied
32,40809,0,1,1,Satisfied
41,32001,0,0,0,Dis Satisfied
27,64500,1,1,1,Satisfied
38,23096,0,0,1,Dis Satisfied
42,24946,1,0,1,Dis Satisfied
67,7920,1,0,0,Dis Satisfied
26,78907,1,0,1,Satisfied
38,38066,1,0,1,Dis Satisfied
68,35114,0,0,1,Dis Satisfied
69,13942,1,0,0,Dis Satisfied
46,23995,1,0,1,Dis Satisfied
33,82797,0,1,1,Satisfied
37,32077,0,1,1,Satisfied
42,93537,1,1,0,Satisfied
29,39028,1,1,1,Satisfied
40,28982,1,0,1,Dis Satisfied
23,96042,1,0,1,Satisfied
33,38107,0,0,1,Satisfied
46,38112,0,1,0,Dis Satisfied
36,27099,1,0,1,Dis Satisfied
41,73899,0,0,1,Satisfied
54,11973,0,0,1,Dis Satisfied
53,30937,1,1,1,Dis Satisfied
47,20996,1,0,1,Dis Satisfied
52,18070,0,1,0,Dis Satisfied
39,37987,0,1,1,Satisfied
56,17063,1,0,0,Dis Satisfied
51,23098,0,0,0,Dis Satisfied
24,56512,1,1,1,Satisfied
39,11079,1,1,0,Dis Satisfied
35,38071,1,1,0,Dis Satisfied
53,20952,1,1,1,Dis Satisfied
48,71971,0,1,1,Satisfied
36,8084,1,0,0,Dis Satisfied
33,37999,0,1,1,Satisfied
74,5932,1,1,1,Dis Satisfied
22,60381,1,0,1,Satisfied
40,37091,0,0,0,Dis Satisfied
33,99927,0,0,1,Satisfied
37,99939,1,0,0,Satisfied
37,83438,0,1,1,Satisfied
25,59354,0,0,0,Satisfied
43,13021,1,1,1,Dis Satisfied
35,27940,0,0,0,Dis Satisfied
38,57102,1,1,1,Satisfied
55,29959,0,0,0,Dis Satisfied
39,18010,1,0,1,Dis Satisfied
41,77372,0,0,0,Satisfied
46,7983,0,0,1,Dis Satisfied
22,58579,0,1,0,Satisfied
69,12953,0,1,0,Dis Satisfied
51,35102,0,1,0,Dis Satisfied
41,98371,1,0,1,Satisfied
29,70512,1,1,1,Satisfied
44,13919,1,1,0,Dis Satisfied
23,78105,1,1,1,Satisfied
25,39077,0,0,1,Satisfied
49,37097,0,1,1,Satisfied
26,68799,0,1,1,Satisfied
28,29966,1,0,1,Satisfied
22,77365,0,1,1,Satisfied
56,25943,1,1,0,Dis Satisfied
69,18939,0,1,0,Dis Satisfied
38,10027,1,0,1,Dis Satisfied
66,7036,1,1,1,Dis Satisfied
38,39477,0,0,1,Satisfied
19,67659,1,0,1,Satisfied
38,35117,0,1,0,Dis Satisfied
73,7021,1,1,1,Dis Satisfied
53,11991,1,1,1,Dis Satisfied
55,9040,0,1,1,Dis Satisfied
66,29997,1,1,0,Dis Satisfied
75,26014,0,0,0,Dis Satisfied
56,11065,1,0,0,Dis Satisfied
71,11989,1,1,0,Dis Satisfied
47,22933,0,0,0,Dis Satisfied
53,33024,1,1,0,Dis Satisfied
53,23043,0,1,1,Dis Satisfied
45,34090,0,1,1,Satisfied
65,32982,0,0,0,Dis Satisfied
53,22046,1,1,1,Dis Satisfied
21,102307,1,0,1,Satisfied
27,70931,0,1,1,Satisfied
66,12950,1,1,1,Dis Satisfied
40,11088,1,1,1,Dis Satisfied
22,55595,0,1,1,Satisfied
71,8013,1,1,0,Dis Satisfied
48,79477,0,1,1,Satisfied
42,14063,0,0,0,Dis Satisfied
33,90302,0,0,1,Satisfied
40,32964,0,0,1,Dis Satisfied
40,38984,0,1,1,Satisfied
61,24984,0,1,1,Dis Satisfied
56,23057,1,0,1,Dis Satisfied
44,66265,1,1,0,Satisfied
68,19037,0,0,0,Dis Satisfied
33,52943,1,1,0,Satisfied
21,59652,1,1,1,Satisfied
46,12046,1,1,1,Dis Satisfied
47,41592,0,1,1,Satisfied
38,79719,1,0,1,Satisfied
44,15108,1,1,0,Dis Satisfied
26,57090,0,1,1,Satisfied
53,8092,1,0,1,Dis Satisfied
28,90756,1,0,0,Satisfied
40,83998,0,0,1,Satisfied
39,22993,0,1,0,Dis Satisfied
41,77165,1,0,0,Satisfied
38,95383,1,0,1,Satisfied
34,14923,0,0,0,Dis Satisfied
44,72690,0,0,0,Satisfied
35,43930,1,0,0,Satisfied
41,32862,0,1,1,Satisfied
59,16025,0,1,1,Dis Satisfied
35,59411,1,0,0,Satisfied
63,22950,1,1,0,Dis Satisfied
40,4953,0,0,0,Dis Satisfied
63,25931,1,1,0,Dis Satisfied
71,14071,1,0,0,Dis Satisfied
45,39017,1,1,0,Dis Satisfied
29,35985,1,1,1,Satisfied
46,28980,0,0,0,Dis Satisfied
29,44401,0,0,1,Satisfied
46,36033,0,1,1,Satisfied
42,29031,0,1,1,Dis Satisfied
27,81731,0,0,1,Satisfied
49,53065,0,1,0,Satisfied
42,16993,0,1,0,Dis Satisfied
27,89084,1,0,1,Satisfied
34,38984,1,1,1,Dis Satisfied
41,37978,0,1,0,Dis Satisfied
45,13018,1,1,0,Dis Satisfied
41,43294,1,0,1,Satisfied
47,83427,1,1,1,Satisfied
26,79374,0,1,1,Satisfied
72,33050,1,1,1,Dis Satisfied
44,76015,1,0,1,Satisfied
64,19913,1,0,1,Dis Satisfied
55,25995,0,1,0,Dis Satisfied
41,99246,1,1,1,Satisfied
49,14058,0,1,0,Dis Satisfied
32,90806,1,1,1,Satisfied
37,17071,1,0,0,Dis Satisfied
64,7913,1,0,0,Dis Satisfied
55,38357,0,0,1,Dis Satisfied
27,61365,0,0,1,Satisfied
43,22954,0,0,0,Dis Satisfied
46,39026,0,0,1,Satisfied
57,33016,0,0,0,Dis Satisfied
42,49929,0,0,1,Satisfied
62,40045,1,1,1,Dis Satisfied
38,42864,0,1,1,Satisfied
19,49309,1,0,1,Satisfied
32,97287,1,0,1,Satisfied
42,9099,1,1,1,Dis Satisfied
23,64757,0,0,1,Satisfied
22,91082,0,1,1,Satisfied
67,39023,0,0,1,Dis Satisfied
24,30923,1,0,1,Satisfied
28,78581,0,0,1,Satisfied
69,16086,1,1,0,Dis Satisfied
66,22001,1,0,1,Dis Satisfied
30,81853,1,0,1,Satisfied
57,43969,0,0,1,Dis Satisfied
35,100008,1,1,1,Satisfied
45,11017,1,0,0,Dis Satisfied
51,35990,0,0,1,Dis Satisfied
31,67792,1,0,1,Satisfied
46,102708,1,1,1,Satisfied
66,15070,0,1,0,Dis Satisfied
31,66094,1,1,1,Satisfied
36,71171,1,1,1,Satisfied
57,23935,0,1,0,Dis Satisfied
36,14079,0,0,0,Dis Satisfied
36,36986,1,0,0,Dis Satisfied
34,24086,0,0,0,Dis Satisfied
68,31061,0,0,1,Dis Satisfied
48,12005,0,1,1,Dis Satisfied
38,55787,0,0,1,Satisfied
69,18991,0,0,0,Dis Satisfied
50,14062,0,0,1,Dis Satisfied
21,74363,1,0,1,Satisfied
41,33018,1,0,1,Dis Satisfied
31,33446,1,1,1,Satisfied
29,44357,0,0,1,Satisfied
68,21943,0,1,1,Dis Satisfied
50,36056,1,1,0,Dis Satisfied
37,16910,1,1,1,Dis Satisfied
41,4990,0,0,0,Dis Satisfied
62,24022,1,0,1,Dis Satisfied
47,46818,1,1,1,Satisfied
67,33100,0,0,1,Dis Satisfied
32,77675,1,0,1,Satisfied
22,34077,0,1,1,Satisfied
61,11953,1,0,1,Dis Satisfied
43,103848,1,1,1,Satisfied
25,46316,1,1,1,Satisfied
32,31969,0,0,1,Dis Satisfied
39,25099,1,0,0,Dis Satisfied
42,32073,0,0,0,Dis Satisfied
21,87505,1,0,0,Satisfied
47,57588,1,0,1,Satisfied
74,30076,0,0,0,Dis Satisfied
66,22937,0,0,0,Dis Satisfied
43,31037,0,1,1,Satisfied
25,53293,0,0,1,Satisfied
33,29067,0,0,0,Dis Satisfied
64,18030,1,0,1,Dis Satisfied
38,41736,1,0,1,Satisfied
41,5031,1,1,0,Dis Satisfied
44,38943,1,1,1,Satisfied
35,31971,1,0,0,Satisfied
35,13931,0,1,0,Dis Satisfied
51,34018,0,1,0,Dis Satisfied
46,7947,0,1,1,Dis Satisfied
64,16083,0,0,0,Dis Satisfied
21,95924,1,1,1,Satisfied
34,24082,0,0,0,Dis Satisfied
66,16056,1,1,0,Dis Satisfied
37,84072,1,1,1,Satisfied
29,30062,1,0,1,Satisfied
41,53402,0,1,1,Satisfied
35,85260,0,0,1,Satisfied
33,65924,1,0,1,Satisfied
37,22097,0,0,0,Dis Satisfied
38,87192,1,0,0,Satisfied
33,30971,0,1,1,Satisfied
63,36118,1,1,1,Dis Satisfied
46,64388,0,0,0,Satisfied
53,11937,1,0,0,Dis Satisfied
41,40101,1,1,1,Satisfied
46,87970,1,0,0,Satisfied
72,13910,1,1,0,Dis Satisfied
44,58085,1,1,1,Satisfied
48,5025,0,1,0,Dis Satisfied
40,38069,1,1,0,Satisfied
70,37022,0,1,1,Dis Satisfied
72,6985,1,1,0,Dis Satisfied
74,38017,0,0,0,Dis Satisfied
67,23923,0,1,1,Dis Satisfied
46,79072,1,0,1,Satisfied
33,15971,0,0,1,Dis Satisfied
36,79007,0,1,1,Satisfied
37,26936,0,1,1,Dis Satisfied
43,19043,1,0,0,Dis Satisfied
56,37544,1,0,0,Dis Satisfied
37,6908,0,0,1,Dis Satisfied
33,75647,0,0,0,Satisfied
37,63198,1,0,1,Satisfied
44,35115,1,0,0,Dis Satisfied
32,67434,0,0,1,Satisfied
66,33942,1,1,0,Dis Satisfied
50,39120,1,1,1,Dis Satisfied
40,49511,1,0,0,Satisfied
47,28940,0,1,0,Dis Satisfied
66,16095,0,0,0,Dis Satisfied
53,21029,0,0,0,Dis Satisfied
40,84159,0,0,1,Satisfied
55,30953,0,0,1,Dis Satisfied
24,76307,1,0,0,Satisfied
45,39967,0,1,0,Dis Satisfied
71,28965,0,0,1,Dis Satisfied
46,64761,0,0,1,Satisfied
47,91245,1,1,1,Satisfied
66,35980,0,0,0,Dis Satisfied
66,17056,1,0,0,Dis Satisfied
62,17945,0,1,0,Dis Satisfied
57,19094,0,0,0,Dis Satisfied
48,21028,1,0,0,Dis Satisfied
59,12934,1,0,1,Dis Satisfied
26,36972,0,0,1,Satisfied
34,46792,0,0,1,Satisfied
64,9028,1,1,0,Dis Satisfied
35,4928,1,0,0,Dis Satisfied
38,100220,1,1,1,Satisfied
47,71395,1,1,1,Satisfied
36,77508,0,0,1,Satisfied
34,32048,0,0,0,Dis Satisfied
64,7058,0,0,0,Dis Satisfied
45,25020,1,1,0,Dis Satisfied
43,29105,0,1,0,Dis Satisfied
46,74210,0,1,1,Satisfied
26,82149,0,0,1,Satisfied
42,87426,0,1,1,Satisfied
27,92993,0,1,1,Satisfied
25,49189,0,0,1,Satisfied
38,36946,1,0,0,Dis Satisfied
37,87181,1,0,1,Satisfied
62,38079,1,0,0,Dis Satisfied
32,39017,0,1,0,Dis Satisfied
38,30099,0,1,1,Dis Satisfied
40,13102,1,0,0,Dis Satisfied
47,35076,0,0,1,Dis Satisfied
25,49750,1,1,1,Satisfied
71,36075,0,0,1,Dis Satisfied
31,53041,0,0,1,Satisfied
40,41246,0,1,1,Satisfied
61,21933,1,1,1,Dis Satisfied
56,14054,0,0,0,Dis Satisfied
56,29052,0,1,1,Dis Satisfied
74,38997,1,0,0,Dis Satisfied
52,11020,0,1,1,Dis Satisfied
31,92043,0,1,0,Satisfied
38,87636,0,0,1,Satisfied
62,30957,0,0,0,Dis Satisfied
36,34929,0,1,0,Satisfied
42,16963,0,1,0,Dis Satisfied
71,14917,0,0,0,Dis Satisfied
35,84514,1,1,1,Satisfied
28,91864,1,1,1,Satisfied
24,75098,0,0,1,Satisfied
62,18091,1,1,0,Dis Satisfied
34,49738,1,0,1,Satisfied
56,12943,1,1,0,Dis Satisfied
26,89070,0,0,1,Satisfied
63,25952,1,1,0,Dis Satisfied
39,7089,1,1,1,Dis Satisfied
20,60559,1,0,1,Satisfied
68,27039,0,1,0,Dis Satisfied
56,21041,0,0,0,Dis Satisfied
24,55736,1,0,1,Satisfied
20,71724,1,0,0,Satisfied
19,72286,0,1,1,Satisfied
52,27962,1,1,1,Dis Satisfied
34,39058,1,0,1,Dis Satisfied
41,38762,0,1,1,Satisfied
74,19003,0,1,0,Dis Satisfied
43,12967,0,0,1,Dis Satisfied
42,64154,1,0,0,Satisfied
47,22106,0,1,0,Dis Satisfied
42,23958,0,1,0,Dis Satisfied
40,94428,1,1,0,Satisfied
68,14991,1,0,0,Dis Satisfied
44,36979,1,0,0,Dis Satisfied
53,9047,1,0,0,Dis Satisfied
33,24081,1,0,0,Dis Satisfied
23,40722,0,1,0,Satisfied
42,19027,1,0,1,Dis Satisfied
24,53199,0,0,0,Satisfied
37,54533,1,1,1,Satisfied
29,33002,0,0,1,Satisfied
38,37380,1,1,1,Satisfied
47,27108,1,1,1,Dis Satisfied
48,27934,0,0,0,Dis Satisfied
45,77015,0,1,1,Satisfied
42,78646,0,1,1,Satisfied
72,35116,1,1,0,Dis Satisfied
53,15912,0,1,0,Dis Satisfied
48,32979,0,1,0,Dis Satisfied
36,72340,1,1,1,Satisfied
66,10938,0,1,1,Dis Satisfied
37,103779,1,1,1,Satisfied
57,19944,0,0,0,Dis Satisfied
45,41215,0,1,1,Dis Satisfied
46,48641,0,0,1,Satisfied
39,12931,0,0,0,Dis Satisfied
49,9949,1,1,0,Dis Satisfied
51,7943,1,1,1,Dis Satisfied
56,24935,1,0,0,Dis Satisfied
31,87199,0,0,1,Satisfied
36,94307,0,0,1,Satisfied
58,24064,1,1,0,Dis Satisfied
42,53288,0,1,1,Satisfied
71,22066,0,1,0,Dis Satisfied
48,35088,0,0,0,Dis Satisfied
35,59827,0,1,1,Satisfied
28,38098,0,0,1,Satisfied
35,68086,1,1,1,Satisfied
22,54877,1,1,1,Satisfied
34,30033,1,0,1,Satisfied
64,14968,0,0,1,Dis Satisfied
50,27985,0,0,0,Dis Satisfied
61,22946,0,0,1,Dis Satisfied
52,31096,1,0,1,Dis Satisfied
67,31992,0,0,0,Dis Satisfied
45,85161,1,1,1,Satisfied
45,89569,1,0,1,Satisfied
