area_sqft,num_rooms,num_floors,age,near_main_road,has_parking,price
2346,6,4,12,0,1,2213095.279434725
1020,5,3,9,1,1,1457235.5420397127
1076,3,3,45,0,0,907434.2731850281
2817,9,3,32,0,0,3635862.5161116933
1170,8,2,38,0,1,2569298.7491292325
2454,3,2,5,1,0,1508285.4692386156
1097,5,1,4,1,0,1395642.023661764
2014,1,3,0,0,1,1124005.7594426265
464,5,4,38,1,0,1099684.8421172115
601,2,2,27,0,0,357742.4708975352
541,4,2,3,0,0,731903.5202873212
2664,3,2,33,1,0,1545096.6721502556
1716,9,3,36,0,0,3267537.1529797264
1557,5,3,1,1,1,1801400.145682272
2709,8,4,27,0,0,3311827.347582823
2731,1,3,2,0,0,1298881.8106930773
501,6,3,25,1,1,1461871.366126797
776,7,1,7,1,0,1941468.3190549966
605,4,4,22,0,1,815927.4416336482
1160,7,3,18,0,0,2230225.587931584
1546,6,1,39,0,0,1812851.756055821
2457,6,3,2,0,1,2415667.7971829777
1590,3,4,26,0,1,1200907.719105908
2034,3,1,40,0,0,1239483.029701481
2142,2,4,12,1,0,1343707.7989733934
2598,3,4,39,0,0,1513336.3956964314
1460,7,1,35,0,1,2241197.1971419505
2312,2,4,28,1,1,1446945.04974317
1897,5,2,33,1,0,1922001.7180244126
1867,4,1,0,1,0,1415955.308515625
1428,4,1,14,0,0,1290640.4311640565
1289,7,2,17,0,0,2150350.718611418
1649,1,3,41,0,0,876551.514489413
1962,1,3,9,1,0,993251.4552803516
802,7,4,47,0,0,1944065.569676773
1210,4,2,5,0,1,1112938.4627411622
1458,1,4,10,0,1,872190.0239608737
1660,2,2,20,0,0,921861.2602834195
1891,4,1,48,1,0,1431388.941523782
2946,5,3,32,1,0,2332219.8299831473
911,7,3,12,0,0,2065785.903131111
2246,2,2,38,1,0,1209181.7640701318
716,4,4,9,1,0,974327.6464810651
702,5,2,13,0,0,1074085.5522544933
1525,4,3,43,1,0,1328861.9976809109
1735,7,1,16,1,1,2533883.4304210297
481,2,4,13,0,0,307113.00741529465
1057,6,3,0,0,0,1616402.4247856168
2640,3,4,21,0,1,1548174.3729036562
2671,4,4,24,0,0,1895208.5014833317
452,8,2,11,0,0,2297443.539823464
1414,6,3,34,1,1,1987042.0592753699
744,7,4,12,0,0,2114025.5595912496
1508,3,3,13,0,0,1005204.6689063349
1386,9,3,26,0,0,3091307.0184928984
2330,1,4,36,0,0,1195765.572174799
1040,1,1,14,1,1,838599.7156026083
610,5,1,15,1,0,1209042.162186565
1263,4,3,31,0,1,1302489.0259182807
1175,5,3,28,0,0,1220912.541611394
1314,1,4,3,0,0,732882.6415694752
582,6,2,10,1,0,1525093.2599090415
905,4,2,29,1,0,1017708.510031219
2257,1,2,17,1,0,1175096.7917404952
2459,5,2,25,0,1,1866654.4154182102
492,4,2,41,1,0,919554.2066486939
729,2,2,29,0,0,635110.237881764
2637,5,2,21,0,1,2077234.7252089148
2740,2,2,16,1,1,1606164.1077510316
660,3,1,28,0,0,555902.9146760253
1109,6,2,23,1,1,1764715.0021558905
2351,1,1,14,1,0,1086725.9621632143
2770,7,4,28,0,0,2685480.6713232403
2457,2,3,24,1,1,1404081.880022346
487,8,1,9,1,1,2393307.4622495705
2787,3,3,21,0,0,1598076.273657345
1972,9,4,19,0,1,3412800.115877097
2656,1,1,13,1,0,1444547.8305171656
1472,4,4,12,1,1,1440309.7252483205
2246,6,2,13,1,1,2261534.7042595916
2710,7,1,32,1,1,2747737.5284999697
1888,8,4,28,0,1,2973412.7599576414
2058,7,4,30,0,0,2632274.36757539
2467,2,2,0,0,1,1416952.0481083968
1531,5,2,29,1,1,1642288.5864826266
2587,3,1,25,1,0,1690708.7823278294
1514,8,4,25,0,0,2800743.0588222616
670,4,3,36,1,0,993176.5088819464
1996,9,3,8,1,0,3453898.2458192916
683,7,4,11,0,1,2054413.6934713742
765,4,2,24,0,1,1010404.6510628446
2931,5,4,3,0,0,2172038.5158215165
402,8,4,47,1,1,2341993.412691376
1183,7,1,5,0,1,1857184.8555217588
2611,8,1,29,1,1,3410395.589476062
787,5,4,23,0,0,1277564.9068512693
1432,1,3,24,0,0,710391.1039689743
1789,9,2,29,1,1,3629207.1726035993
2459,4,3,8,0,0,1617022.8112518266
473,1,1,42,0,0,545127.6049405681
637,9,3,11,1,0,2846524.043494897
2385,4,4,44,1,0,1778031.7723540785
2681,3,3,25,1,0,1650859.9065611414
1862,6,2,7,0,0,1960488.8469445421
2180,6,3,18,1,1,2415983.0788657023
1904,6,3,32,1,1,2017658.4277480303
1515,2,2,3,1,0,912650.3179486032
1271,7,3,11,1,0,2302634.605674965
1621,5,1,7,1,0,1574155.5531547733
1539,8,4,45,1,0,2685490.21290438
2066,5,1,4,0,1,1891361.5284114769
2600,4,2,31,0,0,1736361.3490896933
2056,5,2,4,0,0,1955565.637226195
1531,4,4,1,1,0,1453969.857290003
2371,4,4,4,1,0,1825161.0255739652
2975,9,1,22,1,0,3984489.6200702116
1210,5,1,4,1,0,1472621.4132210915
455,6,2,16,0,0,1508589.3119961566
1933,9,4,37,1,0,3512727.644129953
1333,5,1,48,1,0,1502679.9240083836
1062,4,3,9,1,0,1118469.4461166288
1978,8,3,5,1,1,3135427.1839830056
2747,3,2,20,0,0,1593535.7234101763
2271,9,2,15,1,1,3610995.2248120834
1702,5,2,30,1,1,1612827.0724619245
543,5,2,39,0,0,899319.521083524
628,9,2,40,1,0,2873631.8568882607
2913,2,1,32,1,0,1384088.778416563
2584,1,2,35,0,1,1318314.1817575938
639,1,2,7,1,1,656805.0217816959
2404,1,1,18,1,1,1403926.3739349963
2896,8,3,1,0,0,3362746.310355343
1738,5,4,25,1,0,1741464.7641458423
550,2,2,5,0,0,497187.16062763496
1202,7,1,18,1,0,2455148.0540217897
752,8,4,21,1,0,2567265.1043291735
2374,5,1,34,1,0,1702081.0538169378
1533,5,2,35,0,0,1692271.0073356
865,4,4,38,0,1,1109981.9476052336
1463,7,4,7,0,0,2274114.6544995243
1795,8,2,0,0,0,2842810.6660401835
1948,9,4,26,0,1,3465942.7470690827
1930,6,4,47,0,0,1994355.4071070265
452,2,3,11,1,1,545773.8616404915
2168,2,4,36,0,0,1166147.6031556292
2798,3,3,27,1,1,1618382.3061195842
1974,5,2,13,1,1,1866688.113689917
2787,8,1,2,0,0,3224784.697881581
1544,8,3,18,0,1,2788747.766891339
2512,9,3,19,1,1,3821107.8766728216
1863,1,3,28,0,1,1099327.93728221
695,5,3,36,0,0,1113668.0011130834
2652,8,2,33,0,0,3064122.863816933
1046,3,1,46,1,1,927726.7901401543
1980,3,4,11,0,0,1358320.4482763638
2582,6,3,43,1,0,2421775.098779491
2825,4,1,10,0,0,1728812.8557156005
1109,8,2,28,1,0,2487693.452067017
466,7,2,46,1,0,1789330.4300141719
2450,1,3,5,1,1,1441287.5684674925
1993,8,1,12,0,0,2835684.484068464
2311,5,1,34,1,1,2065679.4500593005
909,6,4,11,0,0,1619259.3484326887
2291,7,2,4,0,0,2720709.842557931
1861,5,4,33,0,1,1744826.4450533674
2373,9,3,27,1,1,3773718.5389809594
2399,8,2,11,0,1,3273312.5448846268
2370,7,2,21,1,1,2728005.7938287007
1951,8,4,20,1,0,2842951.57892711
501,3,1,17,0,0,486468.9454631406
1860,4,3,11,0,0,1441972.7566688282
1133,2,1,25,0,1,748988.0512943337
2834,1,1,23,1,1,1165376.291097147
932,3,1,33,1,0,879988.0647288073
491,8,4,10,1,1,2448753.9792595953
2219,8,3,9,0,0,2985896.728199077
1556,1,1,36,0,1,888545.0061063304
1238,8,4,14,0,0,2671934.4184534554
904,3,2,9,0,1,695229.397415207
1876,7,4,9,1,1,2643814.3693059036
1240,1,2,36,0,0,706179.1200249934
1086,4,4,18,0,0,973389.0236628684
2595,3,1,9,1,1,1615436.6558884624
1333,2,1,16,0,1,851781.7788822919
1655,5,4,18,1,0,1591548.6575102115
1283,4,2,0,0,0,1044225.8611198858
713,1,1,28,1,1,408683.63780652446
2745,9,4,14,1,0,3775416.1122065913
622,7,3,33,0,1,1917227.935023899
2800,6,3,16,1,1,2621207.421002117
815,7,1,34,1,1,1952642.3880401526
2509,1,2,25,1,0,1444544.5493410632
1023,6,3,15,1,1,1738871.2395931196
2823,1,2,3,0,0,1601368.0292079675
804,8,3,15,1,1,2572133.5550417555
1678,4,1,46,1,1,1369722.688441787
789,6,1,10,0,0,1796607.7491918548
2048,2,4,24,0,1,1109258.697310077
1165,2,3,11,1,1,822005.3123515433
747,2,3,7,1,1,577886.2705761557
1745,6,3,11,0,1,2002020.7389927558
2964,3,4,45,1,1,1947549.3159757687
2319,9,1,22,1,1,3644524.152954207
729,3,2,11,1,0,595217.1029153729
2368,3,1,41,1,1,1672051.1227124128
1373,3,2,27,1,0,998725.5448505185
2539,7,2,35,0,0,2722574.7172296424
1645,1,1,6,1,0,1048862.7877922696
2637,3,3,9,0,0,1470172.8709019802
604,8,1,26,0,1,2448761.852679679
2659,3,3,45,1,0,1587702.9295701615
488,8,2,13,1,0,2307073.804153681
762,1,4,8,1,1,721674.5871310834
731,4,1,13,0,1,988735.2555488887
1107,2,3,28,0,0,773588.8047950439
1878,8,3,5,0,0,2846943.5458336486
821,8,4,29,1,0,2463818.226014772
1162,5,1,18,1,0,1573795.5361125325
1594,3,4,41,1,1,1049736.414728657
648,2,3,7,1,0,595118.3475061746
2628,7,2,0,0,0,2518247.7954444936
882,7,3,4,0,1,2087251.509757589
1807,5,2,44,1,0,1569984.1452507412
2695,5,3,1,1,1,2348967.3262650166
718,6,1,34,1,0,1508738.894516103
1099,6,2,48,1,1,1894998.1727753514
930,7,1,6,0,1,1955330.0051159668
1536,5,4,6,0,0,1658836.6714566124
2347,5,3,44,0,1,1976253.9801030841
1767,3,3,39,0,0,1087090.6586171603
522,4,4,32,1,1,956685.7553697868
1149,2,2,15,1,1,862199.6748094076
718,2,3,27,0,1,476756.09890105086
1997,1,4,37,1,1,1072548.7959565308
985,1,2,3,1,0,425904.2760214038
2692,7,2,9,1,0,2897240.1464710184
943,9,4,32,0,0,3007234.2586797783
1880,4,1,0,1,1,1533112.697099969
2600,9,4,35,1,0,3653046.408559425
414,4,2,17,0,1,878174.2845607327
1866,9,1,38,0,0,3370349.332613995
644,9,2,26,0,1,2784100.7301610787
1298,7,1,29,0,0,2264002.0240252083
1878,7,3,10,1,1,2499753.2223725338
1782,9,3,23,0,0,3178275.252098943
451,7,3,18,0,0,1628855.4697853525
2458,7,4,0,0,0,2846219.4916755133
1222,3,2,23,1,0,952984.7340250005
2023,7,3,18,0,0,2342043.6695203204
2674,5,1,31,1,1,2059063.8449127004
2561,2,1,19,1,1,1539583.6916677658
1003,7,3,36,0,1,2050831.5960859456
992,1,2,26,1,1,689068.2234569371
1673,5,4,30,1,0,1713334.0010020556
1673,7,3,0,0,0,2431428.6583193964
2657,7,4,7,1,1,3018475.6815556367
1404,5,1,4,0,0,1537958.5757913794
1971,7,4,23,1,1,2679208.208847236
2785,8,3,41,0,1,3175653.0049938853
2211,5,3,37,0,0,1931584.1294666352
1124,6,4,21,0,1,1680331.5370821436
1214,7,1,6,0,1,2096514.8050378547
931,7,1,0,1,1,2126630.9159918004
1158,5,4,20,1,1,1424148.6866692062
405,2,2,37,1,0,440973.06700183364
984,6,1,14,1,0,1625777.2896368764
1018,5,1,14,0,0,1334247.2328765388
1934,6,2,45,1,1,1979261.1666962272
1196,3,4,34,1,1,903443.7310020429
1884,1,4,4,0,0,914434.3039067412
755,9,1,31,0,0,2815038.2791420575
2666,1,1,26,1,1,1344876.926568275
2814,9,4,29,0,1,3950363.959226573
1288,4,2,6,1,1,1313450.7280715208
960,8,2,3,0,0,2418471.3916594107
763,6,2,47,1,1,1602425.2922429608
1813,8,1,11,0,0,2904205.1752805035
1718,8,2,11,1,1,2934120.999543395
2952,2,2,2,0,0,1618085.0897239188
1711,3,2,13,0,0,987064.6567433872
2624,9,3,17,0,1,3891198.2735605566
1722,2,1,28,1,1,934945.6677858563
2043,4,4,0,0,1,1582917.9273856543
1707,1,4,44,0,0,981622.8725986675
1477,4,1,38,1,0,1193799.1088839113
2234,3,2,2,1,0,1565126.9560139445
1743,4,2,12,0,0,1305365.123404792
2926,3,2,12,0,1,1735568.90048034
1121,5,4,5,1,0,1390266.588250039
1644,4,3,37,1,1,1370507.8991435927
2105,9,2,28,1,0,3365767.3832798544
2357,5,1,21,0,0,1927169.0693989384
1766,5,3,25,1,0,1707925.060294798
1745,2,2,44,1,0,1144269.6628855695
980,4,4,30,0,1,1022643.7575828437
1145,4,1,38,0,0,893689.1575580379
1438,5,4,46,1,0,1654594.5933112197
1903,5,4,29,0,1,1663903.673624869
1277,4,2,36,1,1,1168024.4164577432
533,2,2,22,1,0,670875.8931926044
1117,7,4,11,1,1,2173396.955421172
1447,2,2,37,0,1,721208.8374332068
2824,7,3,42,0,1,2886537.857210406
1862,9,4,2,1,1,3677391.710974289
1747,8,3,44,0,1,2741328.51222411
1545,9,4,37,0,1,3132743.5360089405
1764,8,3,33,1,0,2904613.9474078086
1631,2,3,33,0,1,1111591.3818746083
2401,9,1,21,1,0,3690457.776199908
565,7,3,17,0,0,1918329.081834941
1979,4,4,1,1,0,1707973.8230235456
1498,7,4,27,0,0,2303669.3567489446
1903,9,1,16,1,0,3356354.8853912195
2719,1,3,22,1,1,1438925.4981988012
2417,4,2,39,1,1,1611313.4407802515
2613,9,3,35,0,0,3722199.447534634
1161,4,1,2,1,1,1226751.0964572376
1509,7,3,37,0,0,2250039.2637690743
1048,2,3,1,1,1,759220.3666030634
950,3,4,3,1,1,920801.390393356
998,8,2,35,0,1,2533347.1347152353
2602,1,3,46,0,1,1277750.775550384
1999,3,2,37,1,0,1369391.908358579
816,8,3,39,1,1,2469048.929212548
2139,6,3,34,1,1,2288015.194245517
2514,9,3,17,0,0,3715798.545684488
2964,5,4,15,0,0,2223880.4949757084
1482,9,2,15,1,1,3352307.2580504934
1406,9,1,41,0,1,2954982.180667713
987,8,2,35,0,0,2397568.7661482864
1171,1,1,17,1,1,847391.07713966
2312,8,1,2,0,1,3007074.671188843
2623,8,1,6,1,0,3182894.559617499
721,3,1,23,0,1,718640.2261445521
1884,9,4,28,0,1,3345923.3491230444
2583,8,1,42,1,1,3328830.533318315
2875,7,3,40,1,0,2840624.1711302353
2217,2,2,30,0,0,1252986.9532631051
2421,1,1,7,1,1,1260371.1004880008
1330,5,3,7,1,1,1554452.9068348783
1079,1,4,1,1,0,773931.1988064855
2769,4,3,18,0,1,1839522.156650884
1759,4,1,8,1,0,1249278.2201179364
1180,2,3,27,1,0,1043070.2618680442
1936,4,2,3,0,1,1439383.2927358092
570,1,4,2,1,1,449959.2892827897
1323,2,3,10,0,0,625547.1796070012
528,8,3,12,0,0,2267158.845148157
1841,4,1,37,0,0,1358084.9452985108
796,4,4,18,1,0,1015960.26797098
2508,8,4,10,1,0,3060961.548120638
2257,9,3,41,0,0,3562559.879455572
2058,8,3,4,0,1,2963885.6147609185
2195,1,4,34,0,0,1111675.7790498734
2920,8,1,6,1,1,3571046.9035069747
796,9,1,8,0,1,2903672.8075522855
1203,4,4,37,0,1,1348717.5365446568
1054,8,2,23,1,0,2328226.158185293
2276,5,4,44,0,1,1886663.8078114553
667,1,1,1,1,0,572093.8948914754
2523,7,2,36,1,1,2810007.4583889386
1492,2,2,3,0,0,801215.93060967
1868,5,4,35,0,0,1499880.7853943612
1721,1,1,25,1,1,969263.4991933716
1897,5,3,40,1,0,1725477.781492436
1297,6,3,26,1,1,1851721.3294211507
2154,9,1,35,1,0,3326152.7521238453
1908,3,1,5,1,1,1271962.4882581136
1221,3,3,35,0,0,744109.95863018
2535,1,2,5,1,1,1321814.3876807808
1564,6,2,25,1,1,2158478.07809591
1964,4,2,45,0,1,1263093.754909292
2972,2,1,41,1,0,1586394.9730589606
1225,4,4,10,1,0,1282969.6778243594
974,9,4,23,0,1,3058414.312787028
1766,3,3,28,0,0,1272853.9177994467
1086,8,2,46,1,1,2693689.3621244873
1374,5,2,27,1,1,1519488.4913745343
905,5,1,13,1,1,1318957.3237038837
2170,7,3,25,1,0,2632758.43182817
473,5,4,9,1,0,1155955.152128917
1205,7,2,4,0,0,2006198.030039882
980,2,3,41,1,0,700405.0173824215
622,1,3,41,0,1,518263.5754659968
1296,7,1,6,0,0,2163135.6236523436
2833,5,4,27,0,0,2182409.5651399107
2569,7,2,31,0,1,2615939.005481715
2198,1,3,38,1,1,1260486.260312429
1132,7,2,27,0,0,2220599.9763309904
1864,1,3,24,1,0,1040591.6922222716
1222,3,1,27,1,1,1029190.5758748262
856,3,1,20,1,0,665567.7074192015
2611,3,3,29,1,0,1554239.2488938752
2539,5,2,49,0,0,1934560.5081479624
2783,2,4,34,1,1,1707555.5957226225
985,1,3,44,1,0,558568.9327582208
713,6,1,37,1,1,1449493.2586037864
2289,4,1,42,1,0,1574874.1536805807
1393,1,4,21,1,0,961400.657307308
1889,9,3,41,1,1,3453699.065987975
2064,7,2,15,0,0,2543042.2675291067
2932,6,2,31,0,1,2641266.6397263515
1055,4,4,25,1,1,1239303.6430156333
2513,7,2,47,1,1,2982116.926452212
2280,7,2,35,1,1,2619250.8391742148
600,8,3,37,1,0,2340597.3005546327
2915,9,1,47,1,0,3824916.115013031
833,1,3,28,0,1,478913.47823694936
537,3,4,24,0,0,581194.1755036945
1475,6,3,7,1,1,1916831.640392971
2148,5,3,32,0,0,1803006.3237020273
1875,9,1,38,1,0,3312655.586223777
1581,2,3,17,0,1,1144631.9104763395
1261,4,1,41,1,1,1227355.3174065924
1629,5,1,33,1,0,1589249.1437377282
1739,6,1,6,1,0,2091504.1887119266
535,3,3,0,0,1,776255.4822059163
848,2,3,36,0,1,533668.3392955705
468,8,2,30,0,1,2430803.849102375
1212,9,3,3,0,0,3085586.7076124577
1414,2,2,32,0,1,962268.125854782
1590,3,2,31,1,0,1046603.2464290056
2140,6,4,1,1,0,2265787.9741986026
2419,5,2,42,1,0,1853579.5306617124
2364,8,1,34,0,0,3123941.58927407
496,5,4,4,0,0,1075659.946095372
776,9,1,12,1,1,3058631.2297408707
1914,1,2,44,1,1,1096587.4883156447
2347,6,4,20,0,0,2228567.4741236386
1476,7,2,10,0,0,2134796.850073984
408,2,1,18,1,1,488727.3060317084
2778,6,2,11,0,1,2485662.281305189
650,1,3,5,1,0,558570.4602709047
759,3,2,23,0,1,849170.7246371529
2796,2,2,12,1,1,1575414.3234779937
523,7,4,19,1,0,1956100.2309962793
1033,9,4,34,1,1,3037820.032054316
598,3,4,25,0,1,765302.465018593
1228,3,4,44,0,1,874674.4047924348
1834,9,2,5,1,1,3429864.141180644
1317,9,1,12,1,0,3202459.5740663256
1518,8,4,8,1,0,2701758.018445918
2477,3,4,13,1,0,1517287.7068553143
1515,6,4,2,1,1,1984267.9053125647
995,4,1,15,0,0,1026529.4260152599
2907,6,2,11,0,1,2605112.0764294
2144,8,2,36,0,0,2881414.4668507706
422,5,2,35,0,0,967643.8620287139
725,4,1,6,0,1,963765.6844166513
1276,2,2,26,0,1,860475.0202595455
662,1,2,18,0,0,402099.21013627877
1783,1,4,7,0,0,1142971.1097091148
1985,9,4,47,1,1,3663792.554908747
832,9,1,3,0,0,3024712.549785237
959,2,3,22,1,0,573665.2997992496
2955,1,2,33,1,1,1346144.102317292
448,6,4,12,0,0,1341349.661789424
2615,5,2,24,1,0,1941369.7067821044
2102,2,3,47,0,0,913265.9711847219
2888,5,3,25,1,0,2208223.204432044
993,2,2,1,0,0,672488.8414120945
1998,2,2,39,0,0,1058828.7061918187
627,7,2,13,0,0,1547399.1185700023
2375,8,1,11,0,0,2881365.159186203
613,9,4,25,1,1,2948493.2875222806
2065,5,4,27,1,0,1878361.6585396721
1441,5,3,37,0,0,1360823.50052845
866,8,3,9,1,1,2478074.397141775
2791,1,3,11,1,1,1555731.0852988712
2771,5,4,8,1,1,2259545.1606545164
1669,9,3,8,1,0,3535651.6440149336
1483,4,2,26,1,1,1418570.2717169102
2065,4,2,47,0,0,1526598.3494208464
1261,9,3,21,1,1,3221673.1625181055
2350,7,2,23,0,0,2548132.4999706848
1676,2,1,21,1,1,1111317.338138741
1247,2,2,21,1,0,762779.9357047557
1806,8,4,3,1,1,3014809.363727038
975,4,4,40,0,1,1031071.5330459214
944,5,2,30,1,0,1329488.5750452736
457,1,3,11,0,0,281020.94834814937
2511,4,4,34,1,0,1676947.736969119
1298,6,2,0,1,1,1861430.4525102475
2572,7,3,23,0,1,2549087.2780898437
2508,6,3,47,0,1,2341487.843584604
779,2,2,42,1,1,588547.5826343101
1377,7,3,33,1,1,2261450.727842293
2184,4,3,28,0,1,1695163.1839613183
1561,7,4,37,1,0,2212105.410165582
465,2,3,6,0,0,239620.99118090767
1602,3,1,19,0,0,996897.7505669246
2413,5,4,14,1,0,1879087.8736043298
1197,4,4,3,1,0,1284605.8214376823
2216,5,3,3,0,1,1885832.714906501
1594,4,2,39,1,1,1440917.810742677
1031,3,1,46,0,0,756682.7794327924
1767,5,1,28,1,0,1789393.915368192
626,3,4,18,0,1,615885.4104417474
591,7,1,27,1,0,1725342.5362033593
2029,5,4,6,0,0,1615066.4112130206
1549,5,3,35,0,0,1606801.7088656058
498,9,4,29,1,0,2950946.6725878865
743,5,3,15,1,0,1274162.8901373763
2690,5,4,34,1,0,1986697.9609541185
419,1,4,28,0,0,82046.23806912627
2806,3,1,16,1,0,1589607.183959701
832,1,4,37,1,0,446233.81087518076
1399,6,3,49,1,0,1876775.8020080521
2934,2,3,13,1,1,1670213.332604186
729,5,2,35,1,0,1233045.5751864205
2090,9,4,46,1,1,3579856.2275401186
2632,6,1,28,0,1,2350875.517909643
734,7,1,0,0,0,1932723.6721701985
2953,9,4,44,0,1,4039378.3934907075
2910,6,3,21,0,1,2590150.823727021
2356,7,2,4,0,0,2740194.9506891086
2450,3,3,18,0,1,1626192.6672535755
2387,4,1,16,0,0,1601587.187946124
2622,3,2,45,0,0,1484062.9113131226
2271,6,3,32,1,1,2280711.3811180065
2004,5,3,48,0,0,1706123.7267111684
1956,1,1,11,1,0,1252129.8945409036
2745,7,3,26,1,1,2771025.115038911
2565,2,2,17,1,1,1279432.5686532895
1188,5,2,35,1,1,1632515.6891523509
1041,9,1,16,1,0,3092059.165154929
605,4,4,34,1,0,767261.1304173043
2477,6,1,37,0,1,2270545.625710244
1851,4,1,34,1,1,1477299.924925027
1222,7,3,44,1,0,2189706.7573065124
2444,9,1,38,0,1,3464042.7897094763
2704,6,3,33,1,0,2396102.016606869
2629,3,3,16,1,0,1713230.1177786407
607,8,2,1,1,1,2383876.303370039
1278,9,4,29,1,1,3269068.9705870603
2789,1,1,19,0,1,1384545.5912650093
2012,8,4,26,1,0,2988159.3079137066
777,6,4,38,1,0,1725928.3858110418
810,1,2,33,0,0,463913.53247843287
782,9,4,23,1,0,3128327.5213087113
970,1,1,32,0,1,622826.6254169645
1574,8,3,13,0,0,2833596.38627954
2043,1,2,21,0,0,924568.0854033742
2816,8,1,6,1,1,3387698.086766954
1530,2,1,27,1,0,734908.2482242989
1562,2,2,13,0,0,829483.8648974
679,8,3,9,1,0,2346763.283098244
2519,4,2,17,1,1,1665107.364111124
2952,7,2,32,0,0,2842376.2435709517
2161,5,1,46,0,1,1804865.2787554043
2553,2,4,17,0,0,1526405.2732216893
2606,2,2,21,1,0,1374405.7553906157
1573,8,2,10,0,0,2788959.008571821
413,3,4,22,0,0,401538.915276843
2452,8,2,49,0,0,3143115.289455694
1696,3,2,27,0,0,990367.4319782943
2658,5,2,43,1,1,2192896.095970331
2774,3,3,31,0,1,1629263.206492623
1257,1,2,0,0,0,440230.59046868095
865,9,2,38,1,1,2978773.6912416248
2363,5,3,11,1,1,2029869.354975722
2173,3,1,45,0,0,1397624.3568152718
1145,4,3,37,1,0,1046689.7669075398
2624,6,2,21,1,0,2406689.24167048
2190,8,2,8,0,1,3144685.672640737
2256,2,3,24,0,0,1337749.9648066463
531,2,1,20,1,0,485153.3740633353
1176,3,4,35,0,1,990792.2367273078
2863,6,4,34,0,0,2391434.129755654
743,9,1,6,1,0,2801313.4047555476
2932,9,4,44,0,0,3737618.0184923136
1955,9,3,18,1,1,3481319.22620322
1993,9,2,4,1,0,3689643.081798113
977,6,2,30,0,1,1657615.4316914394
744,3,2,46,1,0,727108.167345137
1820,5,4,13,1,1,1840143.8192657616
2922,6,1,0,1,1,2450987.789852995
924,9,3,20,1,0,3063876.644387845
1997,9,2,39,0,0,3391892.946677782
2347,3,3,38,1,1,1583799.9681412685
445,7,4,12,0,0,1526247.205987118
2334,9,3,39,0,1,3721735.60104186
2028,3,3,35,0,1,1208843.3193992102
1380,5,2,7,1,1,1575474.7695657248
1851,1,2,49,0,0,749510.0997165828
2470,9,1,48,1,1,3611831.858417794
2292,1,4,24,1,1,1210037.3109920996
2514,4,4,41,1,1,1855714.9526084282
1025,4,3,38,1,1,1147454.5666976052
2653,8,4,16,0,1,3262312.0285029914
657,5,4,17,1,1,1274070.0399009523
2410,3,4,37,1,0,1589849.9590461166
2993,1,4,14,1,1,1698950.949448222
652,1,1,4,0,0,308852.6025944836
2004,4,2,16,1,0,1420862.9717314497
1612,7,2,17,0,0,2148973.5687435963
2600,8,4,4,1,1,3348754.2200321425
2138,1,1,13,1,1,1249448.1022732244
2524,8,4,21,0,0,3027688.9546705564
2987,5,4,18,1,0,2296405.063489888
1124,6,1,7,1,1,1753775.826025784
2816,8,4,14,1,1,3454414.1389443004
967,1,2,1,1,0,974216.2702615117
2178,1,2,3,1,0,1139825.5968811894
1577,8,1,18,1,1,2844611.758591996
2602,8,2,10,1,1,3170239.839075645
670,4,2,1,0,1,810871.4298993924
961,5,4,19,0,0,1164633.2907327323
1932,9,2,36,1,1,3409383.9543046732
1813,2,3,12,1,1,1164357.250378198
2579,1,1,41,1,1,1479506.1767671215
2093,7,3,29,0,0,2564153.018343289
1244,4,4,48,0,0,1294384.6884311584
2712,7,4,37,1,0,2792879.1678039734
619,3,1,24,1,1,758617.2887908714
1298,4,1,10,1,1,1123281.7605381047
2736,8,1,4,0,1,3265562.58467076
1502,1,1,36,0,1,702749.0415846528
1150,7,4,20,1,1,2248234.6572143375
2767,7,4,18,0,1,2959221.178398196
717,6,4,13,0,1,1664625.8044844556
2934,1,3,13,1,1,1649356.2672002474
1814,4,1,44,0,1,1517081.7783459467
2172,8,1,14,1,0,3017111.163547167
987,2,2,35,0,1,700121.2010483972
2241,2,1,26,0,0,1217051.2103764713
2486,5,3,23,0,1,1962871.8680149666
504,1,4,30,1,0,508885.1721231564
2005,8,2,34,0,1,2853268.973038535
906,4,2,26,0,1,965247.4205170631
969,6,3,16,0,0,1673558.1895863998
728,6,1,18,1,1,1529528.1922533533
2114,4,3,14,0,0,1300097.8860379318
1383,5,2,15,1,1,1418890.2961003673
2755,6,3,39,1,0,2385700.2413075888
621,1,4,46,0,1,388919.2143814557
550,6,4,13,0,0,1396787.6757617614
2620,7,3,31,1,1,2724759.0820109835
1378,6,4,40,1,0,1851105.8407913914
1968,4,4,6,0,0,1682482.715992947
1020,6,1,0,0,0,1523650.5202168366
2494,2,1,26,1,1,1370575.95368751
2031,1,4,29,0,0,1169739.6608449146
1548,6,4,23,1,0,1929388.0099353339
1718,1,2,29,1,1,1000330.7980633863
2237,4,4,18,1,1,1776930.6560810597
1239,6,4,37,0,0,1715169.0694128883
2242,6,2,40,1,0,2224949.145505737
1960,8,1,13,1,0,2827792.5651922757
2017,1,2,11,0,0,1052096.2097387887
2378,1,1,24,0,1,1235652.4299247826
2985,8,1,8,0,0,3468442.006611502
1720,5,3,4,0,1,1740272.5498242297
443,5,3,45,0,0,798355.9968714581
996,3,3,34,0,1,1024154.0747478141
421,9,1,36,0,0,2607412.6429145313
